fid,tesis_adi,il_adi,sokak_adi,ilce_adi,mahalle_adi,area,num_of_buildings_between_0_15,num_of_buildings_between_15_30,num_of_buildings_between_30_50,mahalle_nüfus
4000,Rumelifeneri Halı Sahası ve Yanındaki Boş Arazi,İSTANBUL,RUMELİFENERİ,SARIYER,RUMELİFENERİ,4417.296,1,0,0,3685
4001,Büyük Park,İSTANBUL,RUMELİFENERİ,SARIYER,RUMELİFENERİ,3821.1575,1,0,0,3685
1467,Türkan Şoray Ortaokulu Bahçesi,İSTANBUL,ŞEHİTLİK DERGAHI,SARIYER,RUMELİHİSARI,3649.178,1,2,1,8277
1466,Doğatepe Parkı ( Aynı Zamanda TRANSFER ALANIDIR.),İSTANBUL,ŞEHİTLİK DERGAHI,SARIYER,RUMELİHİSARI,20216.822,1,0,1,8277
3942,R.Güney Kıldıran İlkokulu Bahçesi,İSTANBUL,KARAKÜTÜK,SARIYER,RUMELİKAVAĞI,210.662,1,0,0,2910
3943,Mana Topçu Parkı ( Aynı Zamanda TRANSFER ALANIDIR.),İSTANBUL,KARAKÜTÜK,SARIYER,RUMELİKAVAĞI,3027.6882,1,0,0,2910
2132,Sarıyer Spor Kulübü Atreman Sahası,İSTANBUL,MESERBURNU,SARIYER,SARIYER MERKEZ,6610.756,1,1,1,9724
2133,Sarıyer İlkokulu Bahçesi,İSTANBUL,AKTİF,SARIYER,SARIYER MERKEZ,4055.6128,1,0,0,9724
3780,Hidayetin Bağı Parkı,İSTANBUL,MESERBURNU,SARIYER,SARIYER MERKEZ,4400.83,2,1,2,9724
2131,Sinan Şamil Sam Parkı,İSTANBUL,ZİGANA,SARIYER,SARIYER MERKEZ,1778.2156,3,0,2,9724
1293,Hoşgörü Parkı,İSTANBUL,TARABYA BAYIRI,SARIYER,TARABYA,692.8484,2,3,4,14610
601,Bora Sürücü Kursu,İSTANBUL,TARABYA BAYIRI,SARIYER,TARABYA,11211.422,6,3,2,14610
5162,Tarabya Spor Kulübü,İSTANBUL,YENİKÖY TARABYA,SARIYER,TARABYA,6034.8223,6,3,4,14610
4450,Şalcıkır Parkı,İSTANBUL,NAZARLIK,SARIYER,TARABYA,1857.8767,3,2,4,14610
3151,Nasreddin Hoca Parkı,İSTANBUL,GÜLVEREN,SARIYER,TARABYA,2340.4302,1,1,5,14610
3152,Şenevler Parkı,İSTANBUL,MUHTAR,SARIYER,TARABYA,1136.7212,2,1,1,14610
3153,Alparslan İlkokulu Bahçesi ve Ortaokulu Bahçesi Yanı Otoparkı,İSTANBUL,MUHABBET ÇIKMAZI,SARIYER,TARABYA,5358.6313,4,6,3,14610
1292,Sevgi Parkı,İSTANBUL,TARABYA BAYIRI,SARIYER,TARABYA,350.7737,2,1,2,14610
1290,Sanatçılar Sitesi Parkı,İSTANBUL,TARABYA BAYIRI,SARIYER,TARABYA,4902.2285,1,7,6,14610
3361,Uskumruköy Mah Arıköy Sitesi,İSTANBUL,GÜMÜŞDERE BAHÇEKÖY YOLU,SARIYER,USKUMRUKÖY,18398.273,7,7,5,7780
3354,Tuncel Kurtiz Parkı,İSTANBUL,ATEŞ BÖCEĞİ,SARIYER,USKUMRUKÖY,2542.1533,5,5,9,7780
3355,Sarıyer Belediyesi Spor Tesisi,İSTANBUL,ATEŞ BÖCEĞİ,SARIYER,USKUMRUKÖY,6458.7163,1,0,0,7780
3358,Ormanada Evleri Yeşil Alan,İSTANBUL,SAZLIDERE,SARIYER,USKUMRUKÖY,28517.623,6,12,6,7780
3785,Yakup Kaptan Topçular Parkı.,İSTANBUL,ŞAHİNCİ,SARIYER,YENİ,1588.8451,1,0,0,2728
3941,Havantepe Parkı.,İSTANBUL,KARAKÜTÜK,SARIYER,YENİ,562.1244,4,2,5,2728
3782,Balahatun İlkokulu Bahçesi ve Çevresi Yeşil Alan,İSTANBUL,YÜREK YAKAN,SARIYER,YENİ,7920.1904,1,1,0,2728
3781,Kocayemiş Parkı,İSTANBUL,KOCAYEMİŞ ARALIĞI,SARIYER,YENİ,1338.79,1,0,1,2728
836,Güzelce Alipaşa Caddesi Toplanma Alanı,İSTANBUL,GÜNER,SARIYER,YENİKÖY,3663.009,3,2,2,12129
835,Yunus Sokak Alan 1,İSTANBUL,ESENTEPE,SARIYER,YENİKÖY,7593.1606,1,0,0,12129
833,Yunus Sokak Alan 2,İSTANBUL,KÖYBAŞI,SARIYER,YENİKÖY,11612.099,1,0,0,12129
832,Muhtar Sebahattin Çapoğlu Parkı,İSTANBUL,DOKTOR CEVAT KERİM İNCEDAYI,SARIYER,YENİKÖY,8742.0205,1,0,2,12129
830,Albay Osman Parkı,İSTANBUL,DOKTOR CEVAT KERİM İNCEDAYI,SARIYER,YENİKÖY,1399.5315,1,3,3,12129
829,Eski Halk Eğitim Merkezi,İSTANBUL,DOKTOR CEVAT KERİM İNCEDAYI,SARIYER,YENİKÖY,794.5569,1,0,0,12129
839,6 Nolu Acil Sağlık Hizmetleri İstasyonu,İSTANBUL,ÇELİK,SARIYER,YENİKÖY,1963.5834,1,2,4,12129
838,Atilla İlhan Parkı,İSTANBUL,ÇELİK,SARIYER,YENİKÖY,791.96423,1,0,0,12129
837,Mimar Sinan Parkı,İSTANBUL,GÜNER,SARIYER,YENİKÖY,1631.8053,1,1,3,12129
1452,Köy İçi Parkı (Bahriye Üçok Parkı),İSTANBUL,KUMKÖY,SARIYER,ZEKERİYAKÖY,1238.933,1,0,6,19056
1451,Zekeriyaköy Aygaz Parkı,İSTANBUL,KUMKÖY,SARIYER,ZEKERİYAKÖY,48151.86,1,1,4,19056
3359,Acarlar Sitesi Yolu Yeşil Alan,İSTANBUL,SAZLIDERE,SARIYER,ZEKERİYAKÖY,6625.583,8,1,5,19056
2632,Leyla Kavak Caddesi Spor Sahası,İSTANBUL,SIVAT ÇEŞME,SİLİVRİ,AKÖREN,6409.467,1,0,0,1233
2631,Sağlık Caddesi Çocuk Parkı,İSTANBUL,SIVAT ÇEŞME,SİLİVRİ,AKÖREN,722.45996,1,0,0,1233
3929,Göktürk Parkı ( Turgut Özal Bulvarı Serçe Sokak),İSTANBUL,ALBAY YUNUS DİRİK,SİLİVRİ,ALİBEY,1302.9247,1,0,1,13750
3931,Sarıbekirliler Parkı,İSTANBUL,ALBAY YUNUS DİRİK,SİLİVRİ,ALİBEY,1492.1781,2,1,0,13750
3932,Turgut Özel Bulvarı Toplanma Alanı (Eski Sağlık Ocağı),İSTANBUL,ALBAY YUNUS DİRİK,SİLİVRİ,ALİBEY,2331.3262,1,0,1,13750
3934,Belediye Bahçesi,İSTANBUL,ALBAY YUNUS DİRİK,SİLİVRİ,ALİBEY,12613.536,1,1,3,13750
2439,Silivri Ortaokulu Bahçesi,İSTANBUL,HALİM ULUŞAHİN,SİLİVRİ,ALİBEY,3068.8374,1,0,0,13750
2443,Gazi İlköğretim Okulu Bahçesi,İSTANBUL,HALİM ULUŞAHİN,SİLİVRİ,ALİBEY,2854.308,1,0,0,13750
2442,Piri Mehmet Paşa İlkokulu Bahçesi,İSTANBUL,FATİH CAMİİ,SİLİVRİ,ALİBEY,1490.8997,1,0,0,13750
5278,Sabri Ekimci Çocuk Parkı ve Spor Sahası,İSTANBUL,ERKOÇ,SİLİVRİ,ALİPAŞA,2478.3516,1,0,0,804
2630,İncirli Caddesi Çocuk Parkı,İSTANBUL,İNCİRLİ,SİLİVRİ,BEKİRLİ,6600.22,1,0,0,207
3825,İstasyon Caddesi Parkı,İSTANBUL,SANCAKTEPE ÇIKMAZI,SİLİVRİ,BEYCİLER,1943.9241,3,1,2,1213
3826,Ahmet Elçin Spor Sahası,İSTANBUL,SANCAKTEPE ÇIKMAZI,SİLİVRİ,BEYCİLER,9175.158,1,0,0,1213
2095,Mustafa Böpçe Parkı,İSTANBUL,GÖLET,SİLİVRİ,BÜYÜK ÇAVUŞLU,6747.8633,1,0,0,2570
3829,Meşelik Parkı,İSTANBUL,İNCİRLİK,SİLİVRİ,BÜYÜK ÇAVUŞLU,2336.406,1,0,0,2570
3585,Vatanperver Sokak Çocuk Parkı,İSTANBUL,USTA,SİLİVRİ,BÜYÜK KILIÇLI,3544.97,1,0,0,1058
4377,Laiklik Caddesi Vatanperver Sokak Spor Sahası,İSTANBUL,TAVUKÇU YOLU,SİLİVRİ,BÜYÜK KILIÇLI,12392.486,1,0,1,1058
2980,Büyük Sinekli Köyü Cami Bahçesi,İSTANBUL,AKŞEMSEDDİN,SİLİVRİ,BÜYÜK SİNEKLİ,1011.32776,1,0,0,384
2979,Akşemseddin Caddesi Çocuk Parkı,İSTANBUL,AKŞEMSEDDİN,SİLİVRİ,BÜYÜK SİNEKLİ,1181.8815,1,0,0,384
2787,Dr. Cemal Kozanoğlu Caddesi Çobanoğlu Sokak Çocuk Parkı,İSTANBUL,ZAHİRE ÇIKMAZI,SİLİVRİ,CUMHURİYET,742.90155,1,0,0,7253
2786,Murat Çeşme Piknik Alanı,İSTANBUL,ZEBUR,SİLİVRİ,CUMHURİYET,34271.453,1,0,0,7253
3118,Şerafettin Arda Sokak Çocuk Parkı,İSTANBUL,ŞERAFETTİN ARDA,SİLİVRİ,CUMHURİYET,995.0598,1,0,0,7253
3923,Mavigök Sokak Çocuk Parkı,İSTANBUL,MECLİS,SİLİVRİ,CUMHURİYET,944.44214,1,0,0,7253
3925,Gündoğdu Parkı.,İSTANBUL,MECLİS,SİLİVRİ,CUMHURİYET,2491.0278,1,0,0,7253
3926,Hacı Cemil Umuç Sokak Çocuk Parkı,İSTANBUL,MECLİS,SİLİVRİ,CUMHURİYET,410.0015,1,0,0,7253
3927,Pınar Yunus Can Toprakkaya Çocuk Parkı,İSTANBUL,TURGUT ÖZAL,SİLİVRİ,CUMHURİYET,478.52106,1,0,0,7253
3930,Tandoğan Sokak Bozok Parkı,İSTANBUL,TURGUT ÖZAL,SİLİVRİ,CUMHURİYET,4296.5483,1,0,0,7253
4449,Halim Uluşahin Caddesi Necip Sarıbekir Lisesi Yanı Çocuk Parkı,İSTANBUL,ADA ÇIKMAZI,SİLİVRİ,CUMHURİYET,1138.5569,1,0,0,7253
4951,İsmet İnönü Caddesi Kaktüs Sokak Çocuk Parkı,İSTANBUL,BÜYÜK ÖNDER ATATÜRK,SİLİVRİ,ÇANTA BALABAN,1838.6165,1,0,0,3561
2092,Yüzük Sokak Çocuk Parkı,İSTANBUL,ÇORLU,SİLİVRİ,ÇANTA BALABAN,1950.0823,1,0,0,3561
2093,Mimar Hayrettin Caddesi-Hecegan Çocuk Parkı,İSTANBUL,ÇORLU,SİLİVRİ,ÇANTA BALABAN,1486.3096,1,0,0,3561
4950,Kübra Sokak Çocuk Parkı,İSTANBUL,BÜYÜK ÖNDER ATATÜRK,SİLİVRİ,ÇANTA BALABAN,644.0245,1,4,0,3561
2094,Muhterem Lüle Sokak Çocuk Parkı,İSTANBUL,MİMAR HAYRETTİN,SİLİVRİ,ÇANTA SANCAKTEPE,1409.2458,1,0,0,4885
4949,Abdullah Akbulut Caddesi Spor Alanı,İSTANBUL,DEMİRYOLU,SİLİVRİ,ÇANTA SANCAKTEPE,8412.174,1,0,0,4885
4948,Atatürk Merkez Parkı,İSTANBUL,SAMİ ALBAYRAK,SİLİVRİ,ÇANTA SANCAKTEPE,9474.797,2,0,2,4885
4947,Abdullah Akbulut Caddesi Dergah Sokak Çocuk Parkı,İSTANBUL,SAMİ ALBAYRAK,SİLİVRİ,ÇANTA SANCAKTEPE,1789.7122,1,0,0,4885
4946,Hüseyin Güvenir Sokak Çocuk Parkı,İSTANBUL,SAMİ ALBAYRAK,SİLİVRİ,ÇANTA SANCAKTEPE,1543.8644,1,0,0,4885
3828,Ahmet Kara Spor Sahası Ve Çocuk Parkı,İSTANBUL,VİRAN,SİLİVRİ,ÇAYIRDERE,5073.481,3,6,5,1298
3830,Milli Şair Caddesi Gülsuyu Sokak Çocuk Parkı,İSTANBUL,SEYFETTİN,SİLİVRİ,ÇAYIRDERE,1944.1476,5,5,7,1298
4878,Çanta Caddesi Çeltik Çocuk Parkı ve Spor Sahası,İSTANBUL,ÇANTA,SİLİVRİ,ÇELTİK,10663.998,1,0,0,928
2978,Mandıra Caddesi Çocuk Parkı ve Futbol Sahası,İSTANBUL,DANAMANDIRA SİNEKLİ YOLU,SİLİVRİ,DANAMANDIRA,8488.134,1,0,1,959
2089,Barış Parkı,İSTANBUL,NAMIK KEMAL,SİLİVRİ,DEĞİRMENKÖY FEVZİPAŞA,14774.392,1,1,0,2800
2091,Gölet / Ziya Gökalp Caddesi Spor Alanı,İSTANBUL,ÇAMLICA,SİLİVRİ,DEĞİRMENKÖY FEVZİPAŞA,15964.092,1,0,0,2800
2090,Gazi Caddesi Orta Refüj Park,İSTANBUL,NAMIK KEMAL,SİLİVRİ,DEĞİRMENKÖY FEVZİPAŞA,13363.643,1,0,0,2800
4083,Devran Sokak / İnci Sokak Kesişimi Çocuk Parkı,İSTANBUL,HAKİMBEY,SİLİVRİ,DEĞİRMENKÖY FEVZİPAŞA,1948.218,1,0,0,2800
2086,Günebakan Sokak Çocuk Parkı,İSTANBUL,NAMIK KEMAL,SİLİVRİ,DEĞİRMENKÖY İSMETPAŞA,826.8989,1,0,0,2651
2085,Florya Caddesi Aybüke Ve Bengü Sokak Çocuk Parkı,İSTANBUL,NAMIK KEMAL,SİLİVRİ,DEĞİRMENKÖY İSMETPAŞA,10563.196,1,0,0,2651
2088,Yörük Caddesi Çocuk Parkı Ve Refüj,İSTANBUL,NAMIK KEMAL,SİLİVRİ,DEĞİRMENKÖY İSMETPAŞA,7181.7334,2,0,0,2651
2087,Namık Kemal Caddesi Evren Sokak Çocuk Parkı,İSTANBUL,NAMIK KEMAL,SİLİVRİ,DEĞİRMENKÖY İSMETPAŞA,3945.0447,1,0,1,2651
2440,Eşref Çavuş Sk. Meydan,İSTANBUL,YOĞURTÇU,SİLİVRİ,FATİH,347.05283,1,0,0,5248
2438,Mustafa Fahri Anıl Cami Bahçesi,İSTANBUL,GÜNGÖRDÜ,SİLİVRİ,FATİH,1913.6774,1,0,2,5248
2436,Hastane Caddesi Silivri Merkez 2 Nolu Aile Sağlığı Merkezi,İSTANBUL,GÜNGÖRDÜ,SİLİVRİ,FATİH,1843.3014,2,1,2,5248
2437,Kumru / Yüken Sokak Arası Park,İSTANBUL,GÜNGÖRDÜ,SİLİVRİ,FATİH,1018.5359,1,2,2,5248
3940,Menderes Sokak Büyükşehir Parkı,İSTANBUL,ZAR ÇIKMAZI,SİLİVRİ,FENER,2466.3333,1,0,0,1262
3939,Mustafa Kemal Caddesi Parkı,İSTANBUL,AKÖREN,SİLİVRİ,FENER,1181.2141,1,0,0,1262
2208,Gümüşler Sokak Çocuk Parkı Ve Spor Sahası,İSTANBUL,KADIKÖY,SİLİVRİ,GAZİTEPE,7258.9604,1,0,0,1002
5557,Gazanfer Pala Çocuk Parkı,İSTANBUL,ACIPAYAM,SİLİVRİ,GÜMÜŞYAKA,3212.9832,1,0,0,7627
5554,Mustafa Fevzi Çakmak Caddesi  Kutlukhan Sokak Çocuk Parkı,İSTANBUL,RAHMET,SİLİVRİ,GÜMÜŞYAKA,1942.9573,1,0,0,7627
5553,Katmer Sokak / Sulusaray Sokak Kesişimi Çocuk Parkı,İSTANBUL,RAHMET,SİLİVRİ,GÜMÜŞYAKA,1320.0251,1,0,0,7627
5562,Yalıköy Caddesi Saatçi Sokak Mahalle Evi Yanı Çocuk Parkı,İSTANBUL,TERCANLAR,SİLİVRİ,GÜMÜŞYAKA,2055.0237,1,8,8,7627
5561,Gümüşyaka Ahmet Oruç Parkı,İSTANBUL,DRAMAN,SİLİVRİ,GÜMÜŞYAKA,7720.8457,1,0,0,7627
5560,Krallık Parkı (Aynı zamanda TRANSFER ALANIDIR),İSTANBUL,ÇAĞDAŞ,SİLİVRİ,GÜMÜŞYAKA,6865.124,1,3,3,7627
5559,Gümüşyaka Anadolu Lisesi Bahçesi,İSTANBUL,YEŞİLHİSAR,SİLİVRİ,GÜMÜŞYAKA,2480.47,1,0,0,7627
5558,Sarayburnu Caddesi Ergüven Sokak Spor Kulübü Önü Çocuk Parkı,İSTANBUL,BOZO,SİLİVRİ,GÜMÜŞYAKA,3587.2935,1,0,0,7627
5556,Fatih Caddesi Turgutlu Sokak Çocuk Parkı,İSTANBUL,İNTİZAM,SİLİVRİ,GÜMÜŞYAKA,963.28625,1,0,0,7627
5555,Konuralp Caddesi Çocuk Parkı,İSTANBUL,TAHA ÇIKMAZI,SİLİVRİ,GÜMÜŞYAKA,758.9411,1,0,0,7627
5243,Adsız Nefer /  Bilim Sokak Çocuk Parkı,İSTANBUL,KINALI KAVŞAĞI,SİLİVRİ,GÜMÜŞYAKA,1152.9358,1,0,0,7627
5242,Pekgöz Sokak 2 Büyükşehir Parkı,İSTANBUL,BÜYÜKYALI,SİLİVRİ,GÜMÜŞYAKA,3252.2148,1,0,2,7627
5241,Pekgöz Sokak 1 Büyükşehir Parkı,İSTANBUL,BÜYÜKYALI,SİLİVRİ,GÜMÜŞYAKA,2269.9497,1,0,3,7627
5240,Abdiağa Çocuk Parkı,İSTANBUL,BÜYÜKYALI,SİLİVRİ,GÜMÜŞYAKA,2249.281,1,0,0,7627
2209,Bağlar Caddesi Çocuk Parkı,İSTANBUL,DAVET,SİLİVRİ,KADIKÖY,1669.8909,1,0,0,1171
2206,Buğrahan Sokak Çocuk Parkı.,İSTANBUL,23 NİSAN,SİLİVRİ,KAVAKLI HÜRRİYET,1030.4147,1,0,0,1404
2207,Gülbahçe Sokak Çocuk Parkı,İSTANBUL,23 NİSAN,SİLİVRİ,KAVAKLI HÜRRİYET,3811.5679,1,0,0,1404
2205,Terzi / Rezene Sokak Çocuk Parkı,İSTANBUL,ÖZDUMAN,SİLİVRİ,KAVAKLI İSTİKLAL,1783.5177,1,0,0,1613
2634,Sancaktar Caddesi Kurfallı Meydanı,İSTANBUL,CAMİ KUYUSU,SİLİVRİ,KURFALLI,1416.4131,1,0,0,497
2633,Sancaktar Caddesi Süleymaniye Sokak Çocuk Parkı,İSTANBUL,CAMİ KUYUSU,SİLİVRİ,KURFALLI,1014.81714,1,0,0,497
5277,Keşan Caddesi Gülcük Sokak Kesişimi Futbol Sahası,İSTANBUL,DARVADİ,SİLİVRİ,KÜÇÜK KILIÇLI,10172.371,1,0,2,271
4378,Yongalı Mevkii Çocuk Parkı ve Piknik Alanı,İSTANBUL,TAVUKÇU YOLU,SİLİVRİ,KÜÇÜK KILIÇLI,2542.3962,1,0,0,271
3501,Taşova Sokak Çocuk Parkı,İSTANBUL,ÇUKURCA,SİLİVRİ,KÜÇÜK SİNEKLİ,2870.3647,1,0,0,126
2004,Erol Atakulu Caddesi / Sedat Akıncı Sokak Çocuk Parkı,İSTANBUL,RÜZGAR,SİLİVRİ,MİMAR SİNAN,2097.6204,5,5,4,21281
2005,Final Dershanesi Bahçesi,İSTANBUL,RÜZGAR,SİLİVRİ,MİMAR SİNAN,2293.4778,7,7,18,21281
2016,Mimar Sinan İlkokulu/Ortaokulu Bahçesi,İSTANBUL,FETHİ ERKOÇ,SİLİVRİ,MİMAR SİNAN,4331.1953,1,0,0,21281
2015,Gürbüz Aydın Sokak Park Alanı,İSTANBUL,KARAKAŞ,SİLİVRİ,MİMAR SİNAN,916.6622,1,0,0,21281
2014,Gün Sokak Parkı,İSTANBUL,TEPE,SİLİVRİ,MİMAR SİNAN,1023.97107,1,0,0,21281
2013,Gürbüz Aydın Sokak / Atiye Sokak Kesişimi Kadir Kaya Parkı,İSTANBUL,AHMET DAĞLI,SİLİVRİ,MİMAR SİNAN,1443.5137,1,0,0,21281
2011,Safir Sk.-Platin Sk. Kesişimi Yeşil Alanı,İSTANBUL,UMURBEY,SİLİVRİ,MİMAR SİNAN,3152.747,1,0,0,21281
2010,Ali Paşa Caddesi Eser Sokak Çocuk Parkı,İSTANBUL,HALKEVİ,SİLİVRİ,MİMAR SİNAN,3883.0605,2,1,4,21281
2003,Silivri Belediyesi Botanik Park,İSTANBUL,RÜZGAR,SİLİVRİ,MİMAR SİNAN,11063.481,1,0,2,21281
2008,Mimar Sinan Spor Sahası (Yalım Sokak),İSTANBUL,HALKEVİ,SİLİVRİ,MİMAR SİNAN,5368.5913,1,0,0,21281
2017,Gaye Sokak Çocuk Parkı,İSTANBUL,ALP,SİLİVRİ,MİMAR SİNAN,906.34546,1,0,0,21281
1565,Ferhan Gülan Parkı,İSTANBUL,OVAYENİCE,SİLİVRİ,ORTAKÖY,2290.4785,1,0,0,3460
1567,Hümayun Caddesi İletişim Noktası Park Alanı,İSTANBUL,OVAYENİCE,SİLİVRİ,ORTAKÖY,2279.2607,1,0,0,3460
1569,Ortaköy Futbol Sahası.,İSTANBUL,OVAYENİCE,SİLİVRİ,ORTAKÖY,11612.725,1,0,0,3460
2441,Piri Paşa Sk. Açık Otoparkı,İSTANBUL,AHMET KEMALBEY,SİLİVRİ,PİRİ MEHMET PAŞA,3622.5254,1,0,0,6325
2444,19 Mayıs Meydanı,İSTANBUL,AHMET KEMALBEY,SİLİVRİ,PİRİ MEHMET PAŞA,4052.5786,4,2,3,6325
477,Sayalar Meydan Caddesi Çocuk Parkı,İSTANBUL,BAŞKUMANDAN,SİLİVRİ,SAYALAR,1668.6312,2,8,7,784
476,Sayalar İlköğretim Okulu Bahçesi,İSTANBUL,BAŞKUMANDAN,SİLİVRİ,SAYALAR,6836.6743,5,1,6,784
478,Sayalar Futbol Sahası,İSTANBUL,BAŞKUMANDAN,SİLİVRİ,SAYALAR,16804.623,1,0,4,784
1564,Atatürk Meydanı,İSTANBUL,208,SİLİVRİ,SELİMPAŞA,4108.3237,6,2,13,18606
1563,Zeynel Bey Bedesten Çocuk Parkı,İSTANBUL,1001,SİLİVRİ,SELİMPAŞA,10584.789,14,7,10,18606
2783,Adnan Menderes Caddesi Fitnes Alanı,İSTANBUL,3050,SİLİVRİ,SELİMPAŞA,951.4864,1,1,0,18606
2782,3027. Sokak Basketbol Sahası Alanı,İSTANBUL,1000,SİLİVRİ,SELİMPAŞA,1210.256,1,0,2,18606
2785,Selimpaşa Park Çamlık,İSTANBUL,3230,SİLİVRİ,SELİMPAŞA,78840.94,1,0,0,18606
2784,Ramazan Çelik Parkı,İSTANBUL,3230,SİLİVRİ,SELİMPAŞA,5121.5835,1,0,0,18606
3187,İSKİ Eğitim ve Sosyal Tesisleri,İSTANBUL,UYUM,SİLİVRİ,SEMİZKUMLAR,6179.9297,1,0,0,33036
2007,Sargün Caddesi Yeşil Alanı,İSTANBUL,AHMET HAMOĞLU,SİLİVRİ,SEMİZKUMLAR,7318.3784,5,10,9,33036
2006,Sargün Caddesi Çocuk Parkı,İSTANBUL,AHMET HAMOĞLU,SİLİVRİ,SEMİZKUMLAR,1444.7566,3,4,5,33036
3189,Tomris Han Parkı,İSTANBUL,RÜZGARLI BAHÇE,SİLİVRİ,SEMİZKUMLAR,1322.5746,1,0,0,33036
3188,Altaş Sokak Çocuk Parkı,İSTANBUL,UYUM,SİLİVRİ,SEMİZKUMLAR,757.99,1,0,0,33036
3186,İrfan Sırdaş İlkokulu Arkası Fidanlık Alanı,İSTANBUL,UYUM,SİLİVRİ,SEMİZKUMLAR,12475.448,6,4,5,33036
4376,Abdullah Bilgingüllüoğlu Özel Eğitim Meslek Okulu Bahçesi,İSTANBUL,TAVUKÇU YOLU,SİLİVRİ,SEYMEN,4878.894,1,0,0,906
4375,Gazi Yiğit Caddesi Parkı,İSTANBUL,TAVUKÇU YOLU,SİLİVRİ,SEYMEN,2171.2979,1,0,0,906
3928,Toki Cumhuriyet Anadolu Lisesi Bahçesi,İSTANBUL,DEVİR,SİLİVRİ,YENİ,8162.351,1,0,0,33946
3924,Semerci / Aksa Sokak ÇocukParkı,İSTANBUL,ÇİZGİ,SİLİVRİ,YENİ,1770.8197,1,0,0,33946
2009,Atatürk Parkı.,İSTANBUL,DEHA,SİLİVRİ,YENİ,1519.5415,3,2,3,33946
3933,Silivri Stadı,İSTANBUL,GÜLTEPE,SİLİVRİ,YENİ,43513.617,6,3,6,33946
2018,Müjdat Gürsu Spor Sahası Ve Parkı 1,İSTANBUL,7053,SİLİVRİ,YENİ,23636.041,2,4,6,33946
2019,Müjdat Gürsu Spor Sahası ve  Parkı 2,İSTANBUL,7053,SİLİVRİ,YENİ,13000.718,1,0,0,33946
2020,Cumhuriyet Parkı,İSTANBUL,7063,SİLİVRİ,YENİ,25152.225,1,0,0,33946
3922,Gazi Sokak Futbol Sahası,İSTANBUL,KAVAKLI,SİLİVRİ,YENİ,2512.8296,1,0,0,33946
2012,Yeni Mahalle Cemevi Bahçesi,İSTANBUL,NURULLAH BALDÖKTÜ,SİLİVRİ,YENİ,4057.713,5,3,3,33946
3935,Ahmet Şair Erhan Parkı,İSTANBUL,ALTINKESER,SİLİVRİ,YENİ,4958.8096,6,1,3,33946
3936,Dr. Sadık Ahmet Caddesi Trakya Birlik Binası Arkası Çocuk Parkı,İSTANBUL,GENERAL ALİ İHSAN TÜRKKAN,SİLİVRİ,YENİ,4698.9116,3,1,2,33946
3937,Engelsiz Çocuk Parkı (Dr. Sadık Ahmet Cad.),İSTANBUL,GENERAL ALİ İHSAN TÜRKKAN,SİLİVRİ,YENİ,1723.2273,3,4,4,33946
3938,Harmanlık Mevki Çocuk Parkı,İSTANBUL,ŞAİR BAKİ,SİLİVRİ,YENİ,875.91174,1,0,0,33946
3827,Bağlar Caddesi Çocuk Parkı.,İSTANBUL,KAVAKLIZADE,SİLİVRİ,YOLÇATI,1086.7755,1,0,0,308
2494,Ali Kuşçu İmam Hatip Ortaokulu Bahçesi,İSTANBUL,AKTUTAN,SULTANBEYLİ,ABDURRAHMANGAZİ,2265.85,11,11,8,19506
2495,Abdurrahmangazi Cami Önü Toplanma Alanı,İSTANBUL,İSTİKLAL,SULTANBEYLİ,ABDURRAHMANGAZİ,1889.3217,4,2,10,19506
2483,Abdurrahmangazi Orman Toplanma Alanı,İSTANBUL,ENGİN,SULTANBEYLİ,ABDURRAHMANGAZİ,27973.27,4,5,4,19506
2484,Mehmet Akif Ersoy İlkokulu Bahçesi,İSTANBUL,ENGİN,SULTANBEYLİ,ABDURRAHMANGAZİ,1715.1741,6,12,12,19506
2486,Abdurrahman Gazi Parkı,İSTANBUL,VATAN,SULTANBEYLİ,ABDURRAHMANGAZİ,1769.5505,13,15,18,19506
2488,Aydos Parkı,İSTANBUL,NECİP FAZIL,SULTANBEYLİ,ABDURRAHMANGAZİ,1222.907,14,16,25,19506
2493,Dumlupınar Parkı,İSTANBUL,MERHAMET,SULTANBEYLİ,ABDURRAHMANGAZİ,204.65028,6,10,18,19506
5499,Şehit Muhammed Fazlı Demir Anaokulu Bahçesi,İSTANBUL,PAŞAÇAYIRI,SULTANBEYLİ,ADİL,2207.1362,3,5,5,24412
4879,Adil Parkı,İSTANBUL,SPOR YOLU,SULTANBEYLİ,ADİL,1119.4448,4,3,13,24412
5518,Şehitler Parkı,İSTANBUL,MEHMET ZAHİD KOTKU,SULTANBEYLİ,ADİL,2343.793,3,0,6,24412
5493,TOKİ Adil İlkokulu Bahçesi,İSTANBUL,KAÇKAR,SULTANBEYLİ,ADİL,1801.1685,6,5,6,24412
5134,Yunus Emre Ortaokulu Bahçesi/Yunus Emre İmam Hatip Ortaokulu Bahçesi,İSTANBUL,BOSNA,SULTANBEYLİ,ADİL,1451.9142,11,7,16,24412
5519,Sultanbeyli Özel Eğitim Mesleki Eğitim Merkezi (Okul) Bahçesi,İSTANBUL,ASMALI MESCİT,SULTANBEYLİ,ADİL,5671.902,3,0,3,24412
2499,Filistin Parkı,İSTANBUL,DEMOKRASİ,SULTANBEYLİ,ADİL,1503.0681,2,5,5,24412
